house_title,price,more_details_link,location
4 Bed Villa with En Suite in Kiambu Road,"KSh 39,500,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3779824,Kiambu Road
5 Bed Villa with En Suite at Mugutha,"KSh 22,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ruiru-3749817,"Mugutha, Ruiru"
6 Bed House at Kiambu,"KSh 140,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kiambu-road-3745336,"kiambu, Kiambu Road"
4 Bed Villa with En Suite in Kiambu Road,"KSh 44,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3779573,Kiambu Road
5 Bed Townhouse with En Suite in Lavington,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3692571,Lavington
3 Bed Townhouse with En Suite at Mtwapa,"KSh 9,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-nyali-area-3779748,"mtwapa, Nyali Area, Nyali"
4 Bed House with En Suite at Vipingo,"KSh 43,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-vipingo-3779718,Vipingo
4 Bed House with En Suite in Garden Estate,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-garden-estate-3779727,"Garden Estate, Roysambu"
4 Bed House with En Suite in Spring Valley,"KSh 117,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-spring-valley-3779707,"Spring Valley, Westlands"
4 Bed Townhouse with En Suite at Membley Estate,"KSh 30,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-membley-3779555,"Membley estate, Membley, Ruiru"
5 Bed Villa with En Suite in Nyari,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-nyari-3779546,"Nyari, Westlands"
4 Bed Villa with En Suite at Muigai,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitengela-3776859,"Muigai, Kitengela"
4 Bed Townhouse with En Suite in Ruiru,"KSh 12,800,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3779523,Ruiru
4 Bed Townhouse with En Suite in Ruiru,"KSh 16,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3779500,Ruiru
4 Bed Villa with En Suite at Mugutha,"KSh 12,500,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-ruiru-3779467,"Mugutha, Ruiru"
5 Bed Villa with En Suite in Karen,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3779460,Karen
5 Bed House with En Suite in Runda,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3779455,"Runda, Westlands"
5 Bed House with En Suite in Loresho,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-loresho-3779415,"Loresho, Westlands"
3 Bed Townhouse with En Suite at Embakasi,"KSh 14,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-embakasi-3779382,"0313n, embakasi, Embakasi"
5 Bed Villa with En Suite in Lavington,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3779375,Lavington
3 Bed House with En Suite in Ngong,"KSh 10,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-10-3552442,Ngong
5 Bed House with Staff Quarters in Gigiri,"KSh 120,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3779290,"Gigiri, Westlands"
4 Bed House with En Suite at Lavington Green,"KSh 100,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3779280,"Maziwa, Lavington Green, Lavington"
4 Bed Townhouse with En Suite at Lavington,"KSh 48,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3779165,Lavington
3 Bed Villa with En Suite at Kanamai Area,"KSh 7,450,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3779189,"Kanamai Area, Mtwapa"
3 Bed Townhouse with En Suite at Greenwood Mtwapa Weighbridge Along Mombasa-Mali ...,"KSh 8,500,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3779152,"Greenwood Mtwapa Weighbridge Along Mombasa-malindi Highway, Mtwapa"
4 Bed Townhouse with En Suite at Loresho,"KSh 108,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3779159,"0312n, loresho, Loresho, Westlands"
4 Bed Townhouse with En Suite at Loresho,"KSh 101,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3779155,"0312n, loresho, Loresho, Westlands"
5 Bed Townhouse in Lavington,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3779133,Lavington
4 Bed House with En Suite in Karen,"KSh 98,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3779124,Karen
4 Bed Villa with En Suite in Runda,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-runda-3779103,"Runda, Westlands"
5 Bed Townhouse with En Suite at Karen,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3779075,"0312n, karen, Karen"
4 Bed Townhouse with Swimming Pool in Loresho,"KSh 96,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3779066,"Loresho, Westlands"
3 Bed House at Kitengela (Milimani),"KSh 6,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3770580,"Kitengela (Milimani), Kitengela"
4 Bed House with En Suite in Westlands Area,"KSh 23,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-westlands-area-3515595,"Westlands Area, Westlands"
4 Bed House with En Suite at Rosslyn Lone Tree,"KSh 135,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-rosslyn-3776734,"32, Rosslyn Lone tree, Rosslyn, Westlands"
4 Bed Townhouse with En Suite at Rosslyn Lone Tree Road 55,"KSh 135,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-rosslyn-3776761,"88, Rosslyn Lone Tree Road 55, Rosslyn, Westlands"
4 Bed House with En Suite in Membley,"KSh 24,500,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-membley-3778778,"Membley, Ruiru"
4 Bed House with Staff Quarters in Kileleshwa,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kileleshwa-3778773,Kileleshwa
5 Bed Townhouse with Staff Quarters in Lavington,"KSh 55,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3778745,"Lavington Nairobi, Lavington"
7 Bed House with Garden at Bamburi,"KSh 10,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-bamburi-3778723,Bamburi
4 Bed House with En Suite at Five Star Road,"KSh 21,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-south-c-3733486,"FIVE STAR ROAD, South C"
4 Bed House with En Suite in Ruiru,"KSh 16,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3770748,Ruiru
3 Bed House with En Suite at Muthaiga Cresent,"KSh 270,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-muthaiga-3774105,"Muthaiga Cresent, Muthaiga"
3 Bed House with Garden in Kiambu Road,"KSh 193,845,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kiambu-road-3774143,Kiambu Road
4 Bed Villa with En Suite at Alonzi Road,"KSh 60,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-garden-estate-3776728,"Alonzi road, Garden Estate, Roysambu"
4 Bed Villa with En Suite at Migaa,"KSh 35,500,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-thindigua-3776299,"migaa, Thindigua"
4 Bed Villa with En Suite in Garden Estate,"KSh 90,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-garden-estate-3776789,"Garden Estate, Roysambu"
5 Bed House with En Suite in Ridgeways,"KSh 100,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3777949,Ridgeways
3 Bed House with Staff Quarters in Embakasi,"KSh 17,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-embakasi-3675557,Embakasi
4 Bed Villa with En Suite at Njathaini Road,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3778537,"Njathaini Road, Kiambu Road"
4 Bed Townhouse with En Suite in Kilimani,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kilimani-3778506,Kilimani
4 Bed Townhouse with En Suite at Kileleshwa,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3778472,"0311n, kileleshwa, Kileleshwa"
4 Bed Townhouse with En Suite at Kilimani Estate Nairobi,"KSh 27,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kilimani-3778436,"0311n, Kilimani Estate Nairobi, Kilimani"
5 Bed Townhouse in Spring Valley,"KSh 58,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-spring-valley-3753471,"Spring Valley, Westlands"
3 Bed House with En Suite at Lavington West Estate,"KSh 28,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-lavington-3778401,"Lavington West Estate, Lavington"
4 Bed House with En Suite at Pipeline,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nakuru-town-3778390,"Pipeline, Nakuru"
4 Bed House in Ngong Road,"KSh 20,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-road-3778378,Ngong Road
5 Bed Townhouse with En Suite at Valley Arcade,"KSh 40,500,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3778382,"Valley Arcade, Lavington"
4 Bed Townhouse with En Suite at Loresho,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3778376,"Loresho, Westlands"
1 Bed House in Eldoret,"KSh 6,500,000",https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-eldoret-3778357,Eldoret
5 Bed Townhouse with En Suite at Karen,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3778221,"0310n, karen, Karen"
4 Bed Villa with Swimming Pool in Limuru,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-limuru-3778189,Limuru
4 Bed Townhouse with En Suite in Brookside,"KSh 57,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-brookside-3777213,"Brookside, Westlands"
2 Bed House with En Suite at Test,"KSh 90,000,000",https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-sale-kilimani-3778164,"4, Test, Kilimani"
6 Bed Townhouse with En Suite at Bypass Corner,"KSh 30,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-eastern-bypass-3777619,"Bypass corner, Eastern ByPass, Ruiru"
5 Bed House with En Suite at Kamiti Corner,"KSh 25,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3777969,"Kamiti corner, Ruiru"
5 Bed Townhouse with Garden at Muigai Prestige,"KSh 17,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitengela-3777967,"Muigai Prestige, Kitengela"
4 Bed House with En Suite at Mugutha,"KSh 21,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3777958,"Mugutha, Ruiru"
5 Bed House at Police Sacco,"KSh 16,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3748831,"Police Sacco, Kitengela"
4 Bed House with En Suite at Rongai,"KSh 20,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3777898,"Ongata, Rongai, Ongata Rongai"
5 Bed Townhouse with En Suite at Thika Road,"KSh 32,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-thika-road-3777878,"0310n, thika road, Thika Road"
4 Bed Townhouse with En Suite at Mtwapa,"KSh 12,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3777884,"mtwapa, Nyali Area, Nyali"
5 Bed House with En Suite at Thigiri,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thigiri-3777828,"Thigiri, Westlands"
5 Bed House with Swimming Pool in Karen,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3777822,Karen
7 Bed House with Staff Quarters in Thika,"KSh 73,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-thika-3777818,Thika
4 Bed Villa with En Suite at Karen,"KSh 100,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-karen-3777796,Karen
4 Bed Villa with En Suite at Nyali Mombasa,"KSh 62,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-nyali-area-3777746,"Nyali Mombasa, Nyali Area, Nyali"
4 Bed Townhouse with En Suite in Membley,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-membley-3775359,"Membley, Ruiru"
4 Bed Townhouse with En Suite in Karen,"KSh 97,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3775314,Karen
4 Bed Townhouse with En Suite in Kiambu Road,"KSh 159,900,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3775391,Kiambu Road
5 Bed Townhouse with En Suite at Lavington Green,"KSh 168,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3777720,"Maziwa, Lavington green, Lavington"
4 Bed Townhouse with En Suite at Lavington Green,"KSh 50,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3777713,"Maziwa, Lavington Green, Lavington"
4 Bed Townhouse with En Suite at Kileleshwa,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3777685,Kileleshwa
5 Bed Townhouse with En Suite at Lavington Green,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3777681,"Maziwa, Lavington Green, Lavington"
5 Bed House with En Suite at Lavington Green,"KSh 120,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3777679,"Maziwa, Lavington Green, Lavington"
3 Bed Townhouse with Swimming Pool at Kilifi,"KSh 6,500,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-vipingo-3777646,"Kilifi, Vipingo"
5 Bed Villa with En Suite at Vipingo,"KSh 75,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-vipingo-3777642,"Vipingo Ridge, Vipingo"
4 Bed Villa with En Suite at Vipingo,"KSh 75,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-vipingo-3777637,"Vipingo Ridge, Vipingo"
3 Bed House with En Suite at Mtwapa Creekside,"KSh 10,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mtwapa-3777627,"Aloo drive residence, Mtwapa creekside, Mtwapa"
4 Bed Townhouse with En Suite in Loresho,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3777505,"Loresho, Westlands"
5 Bed House with En Suite at Red Cross,"KSh 40,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-south-c-3777500,"Red Cross, South C"
3 Bed Townhouse with Swimming Pool in Runda,"KSh 45,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-runda-3767352,"Runda, Westlands"
4 Bed Townhouse with En Suite at Lavington,"KSh 73,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3775886,"0304n, lavington, Lavington"
6 Bed House with En Suite in Runda,"KSh 355,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3777388,"Runda, Westlands"
4 Bed Townhouse with En Suite in Kamangu,"KSh 22,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kamangu-3777248,Kamangu
5 Bed House with En Suite in Spring Valley,"KSh 90,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-spring-valley-3777225,"Spring Valley, Westlands"
4 Bed Villa with En Suite in Gikambura,"KSh 14,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-gikambura-3777223,"Gikambura, Kikuyu"
5 Bed House with En Suite in Runda,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3777189,"Runda, Westlands"
6 Bed Townhouse with Staff Quarters in Kiambu Road,"KSh 18,500,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kiambu-road-3777145,Kiambu Road
5 Bed Townhouse with En Suite at Kerarapon Drive,"KSh 60,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3777054,"4, Kerarapon Drive, Karen"
4 Bed House with En Suite in Karen,"KSh 95,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-karen-3776992,Karen
5 Bed Villa with En Suite at Peponi Road,"KSh 75,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-westlands-area-3776950,"Peponi Road, Westlands Area, Westlands"
4 Bed Villa with En Suite at Karen,"KSh 110,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-karen-3776921,Karen
3 Bed House in Buruburu,"KSh 9,300,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-buruburu-3776900,Buruburu
4 Bed Villa with En Suite at Muigai,"KSh 15,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitengela-3776856,"Muigai, Kitengela"
4 Bed House with En Suite at Katani,"KSh 9,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3776845,"Katani, Syokimau"
4 Bed House with En Suite in Redhill,"KSh 33,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-red-hill-3776730,Redhill
5 Bed House with En Suite at Windsor,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3776748,"Windsor, Kiambu Road"
5 Bed Townhouse with En Suite at Kileleshwa,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kileleshwa-3776739,Kileleshwa
3 Bed House at Garden Estate Road,"KSh 90,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-garden-estate-3766977,"Garden Estate Road, Garden Estate, Roysambu"
4 Bed House with En Suite at Karen,"KSh 90,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3776640,"4, Karen"
4 Bed House with En Suite at 2Nd Avenue,"KSh 17,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kamakis-3416906,"Kamakis, 2Nd Avenue, Ruiru"
